mark-id,mark-name,mark-cyrillic-name,mark-popular,country,model-id,model-name,model-cyrillic-name,class,year-from,year-to,generation-id,generation-name,year-start,year-stop,is-restyle,configuration-id,doors-count,body-type,notice,complectation-id,offers-price-from,offers-price-to,group-name,back-brake,feeding,horse-power,kvt-power,rpm-power,engine-type,transmission,drive,volume,time-to-100,cylinders-order,max-speed,compression,cylinders-value,diametr,piston-stroke,engine-feeding,engine-order,gear-value,moment,petrol-type,valves,weight,wheel-size,wheel-base,front-wheel-base,back-wheel-base,front-brake,front-suspension,back-suspension,height,width,fuel-tank-capacity,seats,length,emission-euro-class,volume-litres,consumption-mixed,clearance,trunks-min-capacity,trunks-max-capacity,consumption-hiway,consumption-city,moment-rpm,full-weight,range-distance,battery-capacity,fuel-emission,electric-range,charge-time,safety-rating,safety-grade,alcantara,black-roof,combo-interior,decorative-interior-lighting,door-sill-panel,driver-seat-electric,driver-seat-memory,driver-seat-support,driver-seat-updown,eco-leather,electro-rear-seat,fabric-seats,folding-front-passenger-seat,folding-tables-rear,front-centre-armrest,front-seat-support,front-seats-heat,front-seats-heat-vent,hatch,leather,leather-gear-stick,massage-seats,panorama-roof,passenger-seat-electric,passenger-seat-updown,rear-seat-heat-vent,rear-seat-memory,rear-seats-heat,roller-blind-for-rear-window,roller-blinds-for-rear-side-windows,seat-memory,seat-transformation,sport-pedals,sport-seats,third-rear-headrest,third-row-seats,tinted-glass,wheel-heat,wheel-leather,360-camera,adj-pedals,ashtray-and-cigarette-lighter,auto-cruise,auto-mirrors,auto-park,climate-control-1,climate-control-2,computer,condition,cooling-box,cruise-control,drive-mode-sys,e-adjustment-wheel,easy-trunk-opening,electro-mirrors,electro-trunk,electro-window-back,electro-window-front,electronic-gage-panel,front-camera,keyless-entry,multi-wheel,multizone-climate-control,park-assist-f,park-assist-r,power-latching-doors,programmed-block-heater,projection-display,rear-camera,remote-engine-start,servo,start-button,start-stop-function,steering-wheel-gear-shift-paddles,wheel-configuration1,wheel-configuration2,wheel-memory,wheel-power,adaptive-light,automatic-lighting-control,drl,heated-wash-system,high-beam-assist,laser-lights,led-lights,light-cleaner,light-sensor,mirrors-heat,ptf,rain-sensor,windcleaner-heat,windscreen-heat,xenon,abs,airbag-curtain,airbag-driver,airbag-passenger,airbag-rear-side,airbag-side,asr,bas,blind-spot,collision-prevention-assist,dha,drowsy-driver-alert-system,esp,feedback-alarm,glonass,hcc,isofix,isofix-front,knee-airbag,laminated-safety-glass,lane-keeping-assist,night-vision,power-child-locks-rear-doors,traffic-sign-recognition,tyre-pressure,vsm,alarm,immo,lock,volume-sensor,12v-socket,220v-socket,android-auto,apple-carplay,audiopreparation,audiosystem-cd,audiosystem-tv,aux,bluetooth,entertainment-system-for-rear-seat-passengers,music-super,navigation,usb,voice-recognition,wireless-charger,ya-auto,activ-suspension,air-suspension,reduce-spare-wheel,spare-wheel,sport-suspension,14-inch-wheels,15-inch-wheels,16-inch-wheels,17-inch-wheels,18-inch-wheels,19-inch-wheels,20-inch-wheels,21-inch-wheels,22-inch-wheels,body-kit,body-mouldings,duo-body-color,paint-metallic,roof-rails,steel-wheels
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ALFETTA,Alfetta,Альфетта,S,1972,1987,20342110,,1972,1987,false,20465483,2,купе,купе,20465483__20465586,,,,барабанные,турбонаддув,150,110,5500,бензин,механическая,задний,1962,7.9,рядное,215,7.1,4,84,88.5,карбюратор,"переднее, поперечное",5,231,АИ-92,2,1090,,2400,,,барабанные,"независимая, торсионная","зависимая, пружинная",1435,1670,,4,4270,,2,,119,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ALFETTA,Alfetta,Альфетта,S,1972,1987,20342110,,1972,1987,false,20465483,2,купе,купе,20465483__20465591,,,,барабанные,нет,158,116,5600,бензин,механическая,задний,2492,7.5,V-образное,230,10,6,88,68.3,распределенный впрыск (многоточечный),"переднее, продольное",5,215,АИ-95,2,1300,,2400,,,барабанные,"независимая, торсионная","зависимая, пружинная",1435,1670,,4,4270,,2.5,,119,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ARNA,Arna,Арна,C,1983,1987,20342121,,1983,1987,false,20465480,5,хэтчбек 5 дв.,хэтчбек 5 дв.,20465480__20465531,,,,барабанные,нет,60,44,,бензин,механическая,передний,1186,14.3,оппозитное,155,9,4,80,59,карбюратор,"переднее, продольное",5,,АИ-92,2,,,2416,,,дисковые,"независимая, пружинная","независимая, пружинная",1340,1621,,5,4000,,1.2,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ARNA,Arna,Арна,C,1983,1987,20342121,,1983,1987,false,20465480,5,хэтчбек 5 дв.,хэтчбек 5 дв.,20465480__20465511,,,,барабанные,нет,63,46,,бензин,механическая,передний,1186,14.1,оппозитное,155,9,4,80,59,карбюратор,"переднее, продольное",5,,АИ-92,2,920,,2416,,,дисковые,"независимая, пружинная","независимая, пружинная",1340,1621,,5,4000,,1.2,,170,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ARNA,Arna,Арна,C,1983,1987,20342121,,1983,1987,false,20465480,5,хэтчбек 5 дв.,хэтчбек 5 дв.,20465480__20465549,,,,барабанные,нет,68,50,6000,бензин,механическая,передний,1200,14.1,оппозитное,155,9,4,80,59,карбюратор,"переднее, продольное",5,92,АИ-92,2,850,,2416,,,дисковые,"независимая, пружинная","независимая, пружинная",1340,1621,,5,4000,,1.2,,170,,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ARNA,Arna,Арна,C,1983,1987,20342121,,1983,1987,false,20465480,5,хэтчбек 5 дв.,хэтчбек 5 дв.,20465480__20465563,,,,барабанные,нет,86,63,5800,бензин,механическая,передний,1400,,оппозитное,173,9.5,4,80,67.2,карбюратор,"переднее, продольное",5,121,АИ-92,2,920,,2416,,,дисковые,"независимая, пружинная","независимая, пружинная",1340,1621,,5,4000,,1.4,,170,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_ARNA,Arna,Арна,C,1983,1987,20342121,,1983,1987,false,20465480,5,хэтчбек 5 дв.,хэтчбек 5 дв.,20465480__20465572,,,,барабанные,нет,95,70,,бензин,механическая,передний,1490,10.6,оппозитное,175,9.5,4,84,67.2,карбюратор,"переднее, продольное",5,,АИ-92,2,850,,2416,,,дисковые,"независимая, пружинная","независимая, пружинная",1340,1621,,5,4000,,1.5,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20465261,,,,дисковые вентилируемые,турбонаддув,200,147,5000,бензин,механическая,передний,1750,7.7,рядное,235,9.5,4,83,80.5,распределенный впрыск (многоточечный),"переднее, поперечное",6,320,АИ-95,4,1470,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,,1.8,8.1,150,300,610,6,11.8,1400,,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20465141,,,,дисковые вентилируемые,турбонаддув,163,120,,дизель,механическая,передний,1956,8.8,рядное,218,16.5,4,82,90.4,распределенный впрыск (многоточечный),"переднее, поперечное",6,,ДТ,2,1470,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,,2,5.4,150,300,610,4.4,7.1,,,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20465192,,,,дисковые вентилируемые,турбонаддув,170,125,4000,дизель,механическая,передний,1956,8.8,рядное,218,16.5,4,83,90.4,распределенный впрыск (многоточечный),"переднее, поперечное",6,360,ДТ,2,1555,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,,2,5.4,150,300,610,4.4,7.1,1750,,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__2305241,949000,1300000,,дисковые,нет,185,136,6500,бензин,механическая,передний,2198,8.6,рядное,222,11.3,4,86,94.6,непосредственный впрыск (прямой),"переднее, поперечное",6,230,АИ-95,4,1475,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,,2.2,9.4,105,300,610,7.3,13,4500,1890,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__2552800,949000,1300000,,дисковые,нет,185,136,6500,бензин,робот,передний,2198,8.6,рядное,217,11.3,4,86,94.6,непосредственный впрыск (прямой),"переднее, поперечное",6,230,АИ-95,4,1740,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,,2.2,10.4,105,300,610,8.2,12.7,4500,1890,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__2305244,,,,дисковые,турбонаддув,200,147,4000,дизель,механическая,передний,2387,8.1,рядное,228,17,5,82,90.4,аккумуляторная топливная система,"переднее, поперечное",6,400,ДТ,4,1605,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,,2.4,6.8,105,300,610,5.4,9.2,2000,2020,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20465167,,,,дисковые вентилируемые,турбонаддув,200,147,4000,дизель,автоматическая,передний,2387,8.3,рядное,225,17,5,82,90.4,аккумуляторная топливная система,"переднее, поперечное",6,400,ДТ,4,1575,225/55/R16,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,Euro 4,2.4,7.9,150,300,610,5.8,11.4,2000,,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20465214,,,,дисковые вентилируемые,турбонаддув,210,154,4000,дизель,автоматическая,передний,2387,8,рядное,231,17,5,82,90.4,аккумуляторная топливная система,"переднее, поперечное",6,400,ДТ,4,1650,215/55/R16,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,Euro 4,2.4,6.8,150,300,610,5.4,9.2,1500,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20465229,,,,дисковые вентилируемые,турбонаддув,210,154,4000,дизель,механическая,передний,2387,7.9,рядное,231,17,5,82,90.4,аккумуляторная топливная система,"переднее, поперечное",6,400,ДТ,4,1650,215/55/R16,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,Euro 4,2.4,6.8,150,300,610,5.4,9.2,1500,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20500070,2250000,2250000,,дисковые вентилируемые,нет,260,191,6200,бензин,автоматическая,полный,3195,7,V-образное,240,11.25,6,85.6,89,непосредственный впрыск (прямой),"переднее, поперечное",6,321,АИ-98,4,1650,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,Euro 4,3.2,12.2,150,300,610,8.6,18.4,4500,2070,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20500071,2250000,2250000,,дисковые вентилируемые,нет,260,191,6200,бензин,механическая,полный,3195,6.8,V-образное,240,11.25,6,85.6,89,непосредственный впрыск (прямой),"переднее, поперечное",6,321,АИ-98,4,1620,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,Euro 4,3.2,12.2,150,300,610,8.6,18.4,4500,2050,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_BRERA,Brera,Брера,C,2006,2010,2305239,,2006,2010,false,2305240,3,хэтчбек 3 дв.,хэтчбек 3 дв.,2305240__20512591,,,,дисковые вентилируемые,нет,260,191,6200,бензин,механическая,передний,3195,6.8,V-образное,240,11.25,6,85.6,89,непосредственный впрыск (прямой),"переднее, поперечное",6,321,АИ-98,4,1605,225/50/R17,2528,1579,1559,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1341,1830,70,4,4410,Euro 4,3.2,11.5,150,300,610,7.8,17.8,4500,2050,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_DISCO_VOLANTE,Disco Volante,диско воланте,S,2013,2013,20356197,,2013,2013,false,20465611,2,купе,купе,20465611__20465659,,,,дисковые вентилируемые,нет,450,331,7000,бензин,механическая,задний,4691,4.2,V-образное,291,11.25,8,92,88.2,распределенный впрыск (многоточечный),"переднее, продольное",6,470,АИ-98,4,,,2639,1590,,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1308,2032,,2,4620,,4.7,15.8,110,,,11.4,23.6,4750,,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_GIULIA,Giulia,Джулия,C,1962,,23950473,II (952) Рестайлинг 2,2023,,true,23951266,4,седан,седан,23951266_23951401_23951362,2850000,2850000,Sprint,дисковые вентилируемые,турбонаддув,280,206,5250,бензин,автоматическая,полный,1995,5.2,рядное,240,10,4,84,90,непосредственный впрыск (прямой),"переднее, продольное",8,400,АИ-98,4,1620,225/45/R18,2820,1556,1629,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1438,1860,58,5,4650,Euro 6,2,8.4,100,480,480,7.8,12.4,2250,2120,690,,190,,,EuroNCAP,5,,1,,,,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,1,,,1,1,,,,,,,1,,1,1,1,,1,1,,1,1,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,,1,1,,,1,1,,,,1,,1,1,1,,,1,1,,1,,1,1,,,1,,1,,,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_GIULIA,Giulia,Джулия,C,1962,,23950473,II (952) Рестайлинг 2,2023,,true,23951266,4,седан,седан,23951266_23951401_23951363,,,Sprint,дисковые вентилируемые,турбонаддув,210,154,3500,дизель,автоматическая,полный,2143,6.8,рядное,235,15.5,4,83,99,аккумуляторная топливная система,"переднее, продольное",8,470,ДТ,4,1535,225/45/R18,2820,1556,1629,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1438,1860,58,5,4650,Euro 6,2.1,5.8,100,480,480,5.7,7.9,1750,2110,1000,,152,,,EuroNCAP,5,,1,,,,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,1,,,1,1,,,,,,,1,,1,1,1,,1,1,,1,1,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,,1,1,,,1,1,,,,1,,1,1,1,,,1,1,,1,,1,1,,,1,,1,,,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_GIULIA,Giulia,Джулия,C,1962,,23950473,II (952) Рестайлинг 2,2023,,true,23951266,4,седан,седан,23951266_23951562_23951362,2850000,2850000,Tributo Italiano,дисковые вентилируемые,турбонаддув,280,206,5250,бензин,автоматическая,полный,1995,5.2,рядное,240,10,4,84,90,непосредственный впрыск (прямой),"переднее, продольное",8,400,АИ-98,4,1620,225/45/R18,2820,1556,1629,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1438,1860,58,5,4650,Euro 6,2,8.4,100,480,480,7.8,12.4,2250,2120,690,,190,,,EuroNCAP,5,,1,,,,,1,,,,,,,,1,1,1,,,1,,,,1,1,,,,,,,1,,1,,,1,1,1,,,,1,1,,,1,1,,,,,,,1,,1,1,1,,1,1,,1,1,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,,1,1,,,1,1,,,,1,,1,1,1,,,1,1,,1,,1,1,,,1,,1,,1,1,1,1,1,,1,,,,1,,,,,,1,,,,,1,1,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_GIULIA,Giulia,Джулия,C,1962,,23950473,II (952) Рестайлинг 2,2023,,true,23951266,4,седан,седан,23951266_23951562_23951363,,,Tributo Italiano,дисковые вентилируемые,турбонаддув,210,154,3500,дизель,автоматическая,полный,2143,6.8,рядное,235,15.5,4,83,99,аккумуляторная топливная система,"переднее, продольное",8,470,ДТ,4,1535,225/45/R18,2820,1556,1629,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1438,1860,58,5,4650,Euro 6,2.1,5.8,100,480,480,5.7,7.9,1750,2110,1000,,152,,,EuroNCAP,5,,1,,,,,1,,,,,,,,1,1,1,,,1,,,,1,1,,,,,,,1,,1,,,1,1,1,,,,1,1,,,1,1,,,,,,,1,,1,1,1,,1,1,,1,1,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,,1,1,,,1,1,,,,1,,1,1,1,,,1,1,,1,,1,1,,,1,,1,,1,1,1,1,1,,1,,,,1,,,,,,1,,,,,1,1,,,
ALFA_ROMEO,Alfa Romeo,Альфа Ромео,false,Италия,ALFA_ROMEO_GIULIA,Giulia,Джулия,C,1962,,23950473,II (952) Рестайлинг 2,2023,,true,23951266,4,седан,седан,23951266_23951559_23951362,2850000,2850000,Veloce,дисковые вентилируемые,турбонаддув,280,206,5250,бензин,автоматическая,полный,1995,5.2,рядное,240,10,4,84,90,непосредственный впрыск (прямой),"переднее, продольное",8,400,АИ-98,4,1620,225/45/R18,2820,1556,1629,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1438,1860,58,5,4650,Euro 6,2,8.4,100,480,480,7.8,12.4,2250,2120,690,,190,,,EuroNCAP,5,,1,,,,,1,,,,,,,,1,1,1,,,1,,,,1,1,,,,,,,1,,1,,,1,1,1,,,,1,1,,,1,1,,,,,,,1,,1,1,1,,1,1,,1,1,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,,,1,1,1,1,,1,1,1,1,1,,1,1,,,1,1,,,,1,,1,1,1,,,1,1,,1,,1,1,,,1,,1,,,1,1,1,1,,,,,,,,,,,,1,,,,,1,,,,
